update,host_count,hosted_sym_count,free_sym_count
5298,240,0,0
5299,240,0,0
5300,240,0,0
5301,240,0,0
5302,240,0,0
5303,240,0,0
5304,240,0,0
5305,240,0,0
5306,240,0,0
5307,240,0,0
5308,240,0,0
5309,240,0,0
5310,240,0,0
5311,240,0,0
5312,240,0,0
5313,240,0,0
5314,240,0,0
5315,240,0,0
5316,240,0,0
5317,240,0,0
5318,240,0,0
5319,240,0,0
5320,240,0,0
5321,240,0,0
5322,240,0,0
5323,240,0,0
5324,240,0,0
5325,240,0,0
5326,240,0,0
5327,240,0,0
5328,240,0,0
5329,240,0,0
5330,240,0,0
5331,240,0,0
5332,240,0,0
5333,240,0,0
5334,240,0,0
5335,240,0,0
5336,240,0,0
5337,240,0,0
5338,240,0,0
5339,240,0,0
5340,240,0,0
5341,240,0,0
5342,240,0,0
5343,240,0,0
5344,240,0,0
5345,240,0,0
5346,240,0,0
5347,240,0,0
5348,240,0,0
5349,240,0,0
5350,240,0,0
5351,240,0,0
5352,240,0,0
5353,240,0,0
5354,240,0,0
5355,240,0,0
5356,240,0,0
5357,240,0,0
5358,240,0,0
5359,240,0,0
5360,240,0,0
5361,240,0,0
5362,240,0,0
5363,240,0,0
5364,240,0,0
5365,240,0,0
5366,240,0,0
5367,240,0,0
5368,240,0,0
5369,240,0,0
5370,240,0,0
5371,240,0,0
5372,240,0,0
5373,240,0,0
5374,240,0,0
5375,240,0,0
5376,240,0,0
5377,240,0,0
5378,240,0,0
5379,240,0,0
5380,240,0,0
5381,240,0,0
5382,240,0,0
5383,240,0,0
5384,240,0,0
5385,240,0,0
5386,240,0,0
5387,240,0,0
5388,240,0,0
5389,240,0,0
5390,240,0,0
5391,240,0,0
5392,240,0,0
5393,240,0,0
5394,240,0,0
5395,240,0,0
5396,240,0,0
5397,240,0,0
5398,240,0,0
5399,240,0,0
5400,240,0,0
5401,240,0,0
5402,240,0,0
5403,240,0,0
5404,240,0,0
5405,240,0,0
5406,240,0,0
5407,240,0,0
5408,240,0,0
5409,240,0,0
5410,240,0,0
5411,240,0,0
5412,240,0,0
5413,240,0,0
5414,240,0,0
5415,240,0,0
5416,240,0,0
5417,240,0,0
5418,240,0,0
5419,240,0,0
5420,240,0,0
5421,240,0,0
5422,240,0,0
5423,240,0,0
5424,240,0,0
5425,240,0,0
5426,240,0,0
5427,240,0,0
5428,240,0,0
5429,240,0,0
5430,240,0,0
5431,240,0,0
5432,240,0,0
5433,240,0,0
5434,240,0,0
5435,240,0,0
5436,240,0,0
5437,240,0,0
5438,240,0,0
5439,240,0,0
5440,240,0,0
5441,240,0,0
5442,240,0,0
5443,240,0,0
5444,240,0,0
5445,240,0,0
5446,240,0,0
5447,240,0,0
5448,240,0,0
5449,240,0,0
5450,240,0,0
5451,240,0,0
5452,240,0,0
5453,240,0,0
5454,240,0,0
5455,240,0,0
5456,240,0,0
5457,240,0,0
5458,240,0,0
5459,240,0,0
5460,240,0,0
5461,240,0,0
5462,240,0,0
5463,240,0,0
5464,240,0,0
5465,240,0,0
5466,240,0,0
5467,240,0,0
5468,240,0,0
5469,240,0,0
5470,240,0,0
5471,240,0,0
5472,240,0,0
5473,240,0,0
5474,240,0,0
5475,240,0,0
5476,240,0,0
5477,240,0,0
5478,240,0,0
5479,240,0,0
5480,240,0,0
5481,240,0,0
5482,240,0,0
5483,240,0,0
5484,240,0,0
5485,240,0,0
5486,240,0,0
5487,240,0,0
5488,240,0,0
5489,240,0,0
5490,240,0,0
5491,240,0,0
5492,240,0,0
5493,240,0,0
5494,240,0,0
5495,240,0,0
5496,240,0,0
5497,240,0,0
5498,240,0,0
5499,240,0,0
5500,240,0,0
5501,240,0,0
5502,240,0,0
5503,240,0,0
5504,240,0,0
5505,240,0,0
5506,240,0,0
5507,240,0,0
5508,240,0,0
5509,240,0,0
5510,240,0,0
5511,240,0,0
5512,240,0,0
5513,240,0,0
5514,240,0,0
5515,240,0,0
5516,240,0,0
5517,240,0,0
5518,240,0,0
5519,240,0,0
5520,240,0,0
5521,240,0,0
5522,240,0,0
5523,240,0,0
5524,240,0,0
5525,240,0,0
5526,240,0,0
5527,240,0,0
5528,240,0,0
5529,240,0,0
5530,240,0,0
5531,240,0,0
5532,240,0,0
5533,240,0,0
5534,240,0,0
5535,240,0,0
5536,240,0,0
5537,240,0,0
5538,240,0,0
5539,240,0,0
5540,240,0,0
5541,240,0,0
5542,240,0,0
5543,240,0,0
5544,240,0,0
5545,240,0,0
5546,240,0,0
5547,240,0,0
5548,240,0,0
5549,240,0,0
5550,240,0,0
5551,240,0,0
5552,240,0,0
5553,240,0,0
5554,240,0,0
5555,240,0,0
5556,240,0,0
5557,240,0,0
5558,240,0,0
5559,240,0,0
5560,240,0,0
5561,240,0,0
5562,240,0,0
5563,240,0,0
5564,240,0,0
5565,240,0,0
5566,240,0,0
5567,240,0,0
5568,240,0,0
5569,240,0,0
5570,240,0,0
5571,240,0,0
5572,240,0,0
5573,240,0,0
5574,240,0,0
5575,240,0,0
5576,240,0,0
5577,240,0,0
5578,240,0,0
5579,240,0,0
5580,240,0,0
5581,240,0,0
5582,240,0,0
5583,240,0,0
5584,240,0,0
5585,240,0,0
5586,240,0,0
5587,240,0,0
5588,240,0,0
5589,240,0,0
5590,240,0,0
5591,240,0,0
5592,240,0,0
5593,240,0,0
5594,240,0,0
5595,240,0,0
5596,240,0,0
5597,240,0,0
5598,240,0,0
5599,240,0,0
5600,240,0,0
5601,240,0,0
5602,240,0,0
5603,240,0,0
5604,240,0,0
5605,240,0,0
5606,240,0,0
5607,240,0,0
5608,240,0,0
5609,240,0,0
5610,240,0,0
5611,240,0,0
5612,240,0,0
5613,240,0,0
5614,240,0,0
5615,240,0,0
5616,240,0,0
5617,240,0,0
5618,240,0,0
5619,240,0,0
5620,240,0,0
5621,240,0,0
5622,240,0,0
5623,240,0,0
5624,240,0,0
5625,240,0,0
5626,240,0,0
5627,240,0,0
5628,240,0,0
5629,240,0,0
5630,240,0,0
5631,240,0,0
5632,240,0,0
5633,240,0,0
5634,240,0,0
5635,240,0,0
5636,240,0,0
5637,240,0,0
5638,240,0,0
5639,240,0,0
5640,240,0,0
5641,240,0,0
5642,240,0,0
5643,240,0,0
5644,240,0,0
5645,240,0,0
5646,240,0,0
5647,240,0,0
5648,240,0,0
5649,241,0,0
5650,241,0,0
5651,241,0,0
5652,241,0,0
5653,241,0,0
5654,241,0,0
5655,241,0,0
5656,243,0,0
5657,243,0,0
5658,243,0,0
5659,243,0,0
5660,243,0,0
5661,243,0,0
5662,245,0,0
5663,248,0,0
5664,248,0,0
5665,248,0,0
5666,248,0,0
5667,248,0,0
5668,250,0,0
5669,256,0,0
5670,259,0,0
5671,259,0,0
5672,259,0,0
5673,259,0,0
5674,261,0,0
5675,270,0,0
5676,282,0,0
5677,287,0,0
5678,287,0,0
5679,287,0,0
5680,287,0,0
5681,295,0,0
5682,331,0,0
5683,388,0,0
5684,437,0,0
5685,462,0,0
5686,470,0,0
5687,471,0,0
5688,471,0,0
5689,471,0,0
5690,471,0,0
5691,471,0,0
5692,471,0,0
5693,471,0,0
5694,471,0,0
5695,471,0,0
5696,471,0,0
5697,471,0,0
5698,471,0,0
5699,471,0,0
5700,471,0,0
5701,471,0,0
5702,471,0,0
5703,471,0,0
5704,471,0,0
5705,471,0,0
5706,471,0,0
5707,471,0,0
5708,471,0,0
5709,471,0,0
5710,471,0,0
5711,471,0,0
5712,471,0,0
5713,471,0,0
5714,471,0,0
5715,471,0,0
5716,471,0,0
5717,471,0,0
5718,471,0,0
5719,471,0,0
5720,471,0,0
5721,471,0,0
5722,471,0,0
5723,471,0,0
5724,471,0,0
5725,471,0,0
5726,471,0,0
5727,471,0,0
5728,471,0,0
5729,471,0,0
5730,471,0,0
5731,471,0,0
5732,471,0,0
5733,471,0,0
5734,471,0,0
5735,471,0,0
5736,471,0,0
5737,471,0,0
5738,471,0,0
5739,471,0,0
5740,471,0,0
5741,471,0,0
5742,471,0,0
5743,471,0,0
5744,471,0,0
5745,471,0,0
5746,471,0,0
5747,471,0,0
5748,471,0,0
5749,471,0,0
5750,471,0,0
5751,471,0,0
5752,471,0,0
5753,471,0,0
5754,471,0,0
5755,471,0,0
5756,471,0,0
5757,471,0,0
5758,471,0,0
5759,471,0,0
5760,471,0,0
5761,471,0,0
5762,471,0,0
5763,471,0,0
5764,471,0,0
5765,471,0,0
5766,471,0,0
5767,471,0,0
5768,471,0,0
5769,471,0,0
5770,471,0,0
5771,471,0,0
5772,471,0,0
5773,471,0,0
5774,471,0,0
5775,471,0,0
5776,471,0,0
5777,471,0,0
5778,471,0,0
5779,471,0,0
5780,471,0,0
5781,471,0,0
5782,471,0,0
5783,471,0,0
5784,471,0,0
5785,471,0,0
5786,471,0,0
5787,471,0,0
5788,471,0,0
5789,471,0,0
5790,471,0,0
5791,471,0,0
5792,471,0,0
5793,471,0,0
5794,471,0,0
5795,471,0,0
5796,471,0,0
5797,471,0,0
5798,471,0,0
5799,471,0,0
5800,471,0,0
5801,471,0,0
5802,471,0,0
5803,471,0,0
5804,471,0,0
5805,471,0,0
5806,471,0,0
5807,471,0,0
5808,471,0,0
5809,471,0,0
5810,471,0,0
5811,471,0,0
5812,471,0,0
5813,471,0,0
5814,471,0,0
5815,471,0,0
5816,471,0,0
5817,471,0,0
5818,471,0,0
5819,471,0,0
5820,471,0,0
5821,471,0,0
5822,471,0,0
5823,471,0,0
5824,471,0,0
5825,471,0,0
5826,471,0,0
5827,471,0,0
5828,471,0,0
5829,471,0,0
5830,471,0,0
5831,471,0,0
5832,471,0,0
5833,471,0,0
5834,471,0,0
5835,471,0,0
5836,471,0,0
5837,471,0,0
5838,471,0,0
5839,471,0,0
5840,471,0,0
5841,471,0,0
5842,471,0,0
5843,471,0,0
5844,471,0,0
5845,471,0,0
5846,471,0,0
5847,471,0,0
5848,471,0,0
5849,471,0,0
5850,471,0,0
5851,471,0,0
5852,471,0,0
5853,471,0,0
5854,471,0,0
5855,471,0,0
5856,471,0,0
5857,471,0,0
5858,471,0,0
5859,471,0,0
5860,471,0,0
5861,471,0,0
5862,471,0,0
5863,471,0,0
5864,471,0,0
5865,471,0,0
5866,471,0,0
5867,471,0,0
5868,471,0,0
5869,471,0,0
5870,471,0,0
5871,471,0,0
5872,471,0,0
5873,471,0,0
5874,471,0,0
5875,471,0,0
5876,471,0,0
5877,471,0,0
5878,471,0,0
5879,471,0,0
5880,471,0,0
5881,471,0,0
5882,471,0,0
5883,471,0,0
5884,471,0,0
5885,471,0,0
5886,471,0,0
5887,471,0,0
5888,471,0,0
5889,471,0,0
5890,471,0,0
5891,471,0,0
5892,471,0,0
5893,471,0,0
5894,471,0,0
5895,471,0,0
5896,471,0,0
5897,471,0,0
5898,471,0,0
5899,471,0,0
5900,471,0,0
5901,471,0,0
5902,471,0,0
5903,471,0,0
5904,471,0,0
5905,471,0,0
5906,471,0,0
5907,471,0,0
5908,471,0,0
5909,471,0,0
5910,471,0,0
5911,471,0,0
5912,471,0,0
5913,471,0,0
5914,471,0,0
5915,471,0,0
5916,471,0,0
5917,471,0,0
5918,471,0,0
5919,471,0,0
5920,471,0,0
5921,471,0,0
5922,471,0,0
5923,471,0,0
5924,471,0,0
5925,471,0,0
5926,471,0,0
5927,471,0,0
5928,471,0,0
5929,471,0,0
5930,471,0,0
5931,471,0,0
5932,471,0,0
5933,471,0,0
5934,471,0,0
5935,471,0,0
5936,471,0,0
5937,471,0,0
5938,471,0,0
5939,471,0,0
5940,471,0,0
5941,471,0,0
5942,471,0,0
5943,471,0,0
5944,471,0,0
5945,471,0,0
5946,471,0,0
5947,471,0,0
5948,471,0,0
5949,471,0,0
5950,471,0,0
5951,471,0,0
5952,471,0,0
5953,471,0,0
5954,471,0,0
5955,471,0,0
5956,471,0,0
5957,471,0,0
5958,471,0,0
5959,471,0,0
5960,471,0,0
5961,471,0,0
5962,471,0,0
5963,471,0,0
5964,471,0,0
5965,471,0,0
5966,471,0,0
5967,471,0,0
5968,471,0,0
5969,471,0,0
5970,471,0,0
5971,471,0,0
5972,471,0,0
5973,471,0,0
5974,471,0,0
5975,471,0,0
5976,471,0,0
5977,471,0,0
5978,471,0,0
5979,471,0,0
5980,471,0,0
5981,471,0,0
5982,471,0,0
5983,471,0,0
5984,471,0,0
5985,471,0,0
5986,471,0,0
5987,471,0,0
5988,471,0,0
5989,471,0,0
5990,471,0,0
5991,471,0,0
5992,471,0,0
5993,471,0,0
5994,471,0,0
5995,471,0,0
5996,471,0,0
5997,471,0,0
5998,471,0,0
5999,471,0,0
6000,471,0,0
6001,471,0,0
6002,471,0,0
6003,471,0,0
6004,471,0,0
6005,471,0,0
6006,471,0,0
6007,471,0,0
6008,471,0,0
6009,471,0,0
6010,471,0,0
6011,471,0,0
6012,471,0,0
6013,471,0,0
6014,471,0,0
6015,471,0,0
6016,471,0,0
6017,471,0,0
6018,471,0,0
6019,471,0,0
6020,471,0,0
6021,471,0,0
6022,471,0,0
6023,471,0,0
6024,471,0,0
6025,471,0,0
6026,471,0,0
6027,471,0,0
6028,471,0,0
6029,471,0,0
6030,471,0,0
6031,471,0,0
6032,471,0,0
6033,471,0,0
6034,471,0,0
6035,471,0,0
6036,471,0,0
6037,471,0,0
6038,471,0,0
6039,471,0,0
6040,471,0,0
6041,471,0,0
6042,471,0,0
6043,471,0,0
6044,471,0,0
6045,471,0,0
6046,471,0,0
6047,471,0,0
6048,471,0,0
6049,471,0,0
6050,471,0,0
6051,471,0,0
6052,471,0,0
6053,471,0,0
6054,471,0,0
6055,471,0,0
6056,471,0,0
6057,471,0,0
6058,471,0,0
6059,471,0,0
6060,471,0,0
6061,471,0,0
6062,471,0,0
6063,471,0,0
6064,471,0,0
6065,471,0,0
6066,471,0,0
6067,471,0,0
6068,471,0,0
6069,471,0,0
6070,471,0,0
6071,471,0,0
6072,471,0,0
6073,471,0,0
6074,471,0,0
6075,471,0,0
6076,471,0,0
6077,471,0,0
6078,471,0,0
6079,471,0,0
6080,471,0,0
6081,471,0,0
6082,471,0,0
6083,471,0,0
6084,471,0,0
6085,471,0,0
6086,471,0,0
6087,471,0,0
6088,471,0,0
6089,471,0,0
6090,471,0,0
6091,471,0,0
6092,471,0,0
6093,471,0,0
6094,471,0,0
6095,471,0,0
6096,471,0,0
6097,471,0,0
6098,471,0,0
6099,471,0,0
6100,471,0,0
6101,471,0,0
6102,471,0,0
6103,471,0,0
6104,471,0,0
6105,471,0,0
6106,471,0,0
6107,471,0,0
6108,471,0,0
6109,471,0,0
6110,471,0,0
6111,471,0,0
6112,471,0,0
6113,471,0,0
6114,471,0,0
6115,471,0,0
6116,471,0,0
6117,471,0,0
6118,471,0,0
6119,471,0,0
6120,471,0,0
6121,471,0,0
6122,471,0,0
6123,471,0,0
6124,471,0,0
6125,471,0,0
6126,471,0,0
6127,471,0,0
6128,471,0,0
6129,471,0,0
6130,471,0,0
6131,471,0,0
6132,471,0,0
6133,471,0,0
6134,471,0,0
6135,471,0,0
6136,471,0,0
6137,471,0,0
6138,471,0,0
6139,471,0,0
6140,471,0,0
6141,471,0,0
6142,471,0,0
6143,471,0,0
6144,471,0,0
6145,471,0,0
6146,471,0,0
6147,471,0,0
6148,471,0,0
6149,471,0,0
6150,471,0,0
6151,471,0,0
6152,471,0,0
6153,471,0,0
6154,471,0,0
6155,471,0,0
6156,471,0,0
6157,471,0,0
6158,471,0,0
6159,471,0,0
6160,471,0,0
6161,471,0,0
6162,471,0,0
6163,471,0,0
6164,471,0,0
6165,471,0,0
6166,471,0,0
6167,471,0,0
6168,471,0,0
6169,471,0,0
6170,471,0,0
6171,471,0,0
6172,471,0,0
6173,471,0,0
6174,471,0,0
6175,471,0,0
6176,471,0,0
6177,471,0,0
6178,471,0,0
6179,471,0,0
6180,471,0,0
6181,471,0,0
6182,471,0,0
6183,471,0,0
6184,471,0,0
6185,471,0,0
6186,471,0,0
6187,471,0,0
6188,471,0,0
6189,471,0,0
6190,471,0,0
6191,471,0,0
6192,471,0,0
6193,471,0,0
6194,471,0,0
6195,471,0,0
6196,471,0,0
6197,471,0,0
6198,471,0,0
6199,471,0,0
6200,471,0,0
6201,471,0,0
6202,471,0,0
6203,471,0,0
6204,471,0,0
6205,471,0,0
6206,471,0,0
6207,471,0,0
6208,471,0,0
6209,471,0,0
6210,471,0,0
6211,471,0,0
6212,471,0,0
6213,471,0,0
6214,471,0,0
6215,471,0,0
6216,471,0,0
6217,471,0,0
6218,471,0,0
6219,471,0,0
6220,471,0,0
6221,471,0,0
6222,471,0,0
6223,471,0,0
6224,471,0,0
6225,471,0,0
6226,471,0,0
6227,471,0,0
6228,471,0,0
6229,471,0,0
6230,471,0,0
6231,471,0,0
6232,471,0,0
6233,471,0,0
6234,471,0,0
6235,471,0,0
6236,471,0,0
6237,471,0,0
6238,471,0,0
6239,471,0,0
6240,471,0,0
6241,471,0,0
6242,471,0,0
6243,471,0,0
6244,471,0,0
6245,471,0,0
6246,471,0,0
6247,471,0,0
6248,471,0,0
6249,471,0,0
6250,471,0,0
6251,471,0,0
6252,471,0,0
6253,471,0,0
6254,471,0,0
6255,471,0,0
6256,471,0,0
6257,471,0,0
6258,471,0,0
6259,471,0,0
6260,471,0,0
6261,471,0,0
6262,471,0,0
6263,471,0,0
6264,471,0,0
6265,471,0,0
6266,471,0,0
6267,471,0,0
6268,471,0,0
6269,471,0,0
6270,471,0,0
6271,471,0,0
6272,471,0,0
6273,471,0,0
6274,472,0,0
6275,472,0,0
6276,472,0,0
6277,472,0,0
6278,472,0,0
6279,472,0,0
6280,472,0,0
6281,473,0,0
6282,473,0,0
6283,473,0,0
6284,473,0,0
6285,473,0,0
6286,473,0,0
6287,475,0,0
6288,478,0,0
6289,478,0,0
6290,478,0,0
6291,478,0,0
6292,478,0,0
6293,480,0,0
6294,486,0,0
6295,490,0,0
6296,490,0,0
6297,490,0,0
6298,490,0,0
6299,493,0,0
6300,501,0,0
6301,511,0,0
6302,514,0,0
6303,514,0,0
6304,514,0,0
6305,514,0,0
6306,524,0,0
6307,548,0,0
6308,564,0,0
6309,570,0,0
6310,570,0,0
6311,570,0,0
6312,576,0,0
6313,612,0,0
6314,694,0,0
6315,783,0,0
6316,852,0,0
6317,885,0,0
6318,893,0,0
6319,894,0,0
6320,894,0,0
6321,894,0,0
6322,894,0,0
6323,894,0,0
6324,894,0,0
6325,894,0,0
6326,894,0,0
6327,894,0,0
6328,894,0,0
6329,894,0,0
6330,894,0,0
6331,894,0,0
6332,894,0,0
6333,894,0,0
6334,894,0,0
6335,894,0,0
6336,894,0,0
6337,894,0,0
6338,894,0,0
6339,894,0,0
6340,894,0,0
6341,894,0,0
6342,894,0,0
6343,894,0,0
6344,894,0,0
6345,894,0,0
6346,894,0,0
6347,894,0,0
6348,894,0,0
6349,894,0,0
6350,894,0,0
6351,894,0,0
6352,894,0,0
6353,894,0,0
6354,894,0,0
6355,894,0,0
6356,894,0,0
6357,894,0,0
6358,894,0,0
6359,894,0,0
6360,894,0,0
6361,894,0,0
6362,894,0,0
6363,894,0,0
6364,894,0,0
6365,894,0,0
6366,894,0,0
6367,894,0,0
6368,894,0,0
6369,894,0,0
6370,894,0,0
6371,894,0,0
6372,894,0,0
6373,894,0,0
6374,894,0,0
6375,894,0,0
6376,894,0,0
6377,894,0,0
6378,894,0,0
6379,894,0,0
6380,894,0,0
6381,894,0,0
6382,894,0,0
6383,894,0,0
6384,894,0,0
6385,894,0,0
6386,894,0,0
6387,894,0,0
6388,894,0,0
6389,894,0,0
6390,894,0,0
6391,894,0,0
6392,894,0,0
6393,894,0,0
6394,894,0,0
6395,894,0,0
6396,894,0,0
6397,894,0,0
6398,894,0,0
6399,894,0,0
6400,894,0,0
6401,894,0,0
6402,894,0,0
6403,894,0,0
6404,894,0,0
6405,894,0,0
6406,894,0,0
6407,894,0,0
6408,894,0,0
6409,894,0,0
6410,894,0,0
6411,894,0,0
6412,894,0,0
6413,894,0,0
6414,894,0,0
6415,894,0,0
6416,894,0,0
6417,894,0,0
6418,894,0,0
6419,894,0,0
6420,894,0,0
6421,894,0,0
6422,894,0,0
6423,894,0,0
6424,894,0,0
6425,894,0,0
6426,894,0,0
6427,894,0,0
6428,894,0,0
6429,894,0,0
6430,894,0,0
6431,894,0,0
6432,894,0,0
6433,894,0,0
6434,894,0,0
6435,894,0,0
6436,894,0,0
6437,894,0,0
6438,894,0,0
6439,894,0,0
6440,894,0,0
6441,894,0,0
6442,894,0,0
6443,894,0,0
6444,894,0,0
6445,894,0,0
6446,894,0,0
6447,894,0,0
6448,894,0,0
6449,894,0,0
6450,894,0,0
6451,894,0,0
6452,894,0,0
6453,894,0,0
6454,894,0,0
6455,894,0,0
6456,894,0,0
6457,894,0,0
6458,894,0,0
6459,894,0,0
6460,894,0,0
6461,894,0,0
6462,894,0,0
6463,894,0,0
6464,894,0,0
6465,894,0,0
6466,894,0,0
6467,894,0,0
6468,894,0,0
6469,894,0,0
6470,894,0,0
6471,894,0,0
6472,894,0,0
6473,894,0,0
6474,894,0,0
6475,894,0,0
6476,894,0,0
6477,894,0,0
6478,894,0,0
6479,894,0,0
6480,894,0,0
6481,894,0,0
6482,894,0,0
6483,894,0,0
6484,894,0,0
6485,894,0,0
6486,894,0,0
6487,894,0,0
6488,894,0,0
6489,894,0,0
6490,894,0,0
6491,894,0,0
6492,894,0,0
6493,894,0,0
6494,894,0,0
6495,894,0,0
6496,894,0,0
6497,894,0,0
6498,894,0,0
6499,894,0,0
6500,894,0,0
6501,894,0,0
6502,894,0,0
6503,894,0,0
6504,894,0,0
6505,894,0,0
6506,894,0,0
6507,894,0,0
6508,894,0,0
6509,894,0,0
6510,894,0,0
6511,894,0,0
6512,894,0,0
6513,894,0,0
6514,894,0,0
6515,894,0,0
6516,894,0,0
6517,894,0,0
6518,894,0,0
6519,894,0,0
6520,894,0,0
6521,894,0,0
6522,894,0,0
6523,894,0,0
6524,894,0,0
6525,894,0,0
6526,894,0,0
6527,894,0,0
6528,894,0,0
6529,894,0,0
6530,894,0,0
6531,894,0,0
6532,894,0,0
6533,894,0,0
6534,894,0,0
6535,894,0,0
6536,894,0,0
6537,894,0,0
6538,894,0,0
6539,894,0,0
6540,894,0,0
6541,894,0,0
6542,894,0,0
6543,894,0,0
6544,894,0,0
6545,894,0,0
6546,894,0,0
6547,894,0,0
6548,894,0,0
6549,894,0,0
6550,894,0,0
6551,894,0,0
6552,894,0,0
6553,894,0,0
6554,894,0,0
6555,894,0,0
6556,894,0,0
6557,894,0,0
6558,894,0,0
6559,894,0,0
6560,894,0,0
6561,894,0,0
6562,894,0,0
6563,894,0,0
6564,894,0,0
6565,894,0,0
6566,894,0,0
6567,894,0,0
6568,894,0,0
6569,894,0,0
6570,894,0,0
6571,894,0,0
6572,894,0,0
6573,894,0,0
6574,894,0,0
6575,894,0,0
6576,894,0,0
6577,894,0,0
6578,894,0,0
6579,894,0,0
6580,894,0,0
6581,894,0,0
6582,894,0,0
6583,894,0,0
6584,894,0,0
6585,894,0,0
6586,894,0,0
6587,894,0,0
6588,894,0,0
6589,894,0,0
6590,894,0,0
6591,894,0,0
6592,894,0,0
6593,894,0,0
6594,894,0,0
6595,894,0,0
6596,894,0,0
6597,894,0,0
6598,894,0,0
6599,894,0,0
6600,894,0,0
6601,894,0,0
6602,894,0,0
6603,894,0,0
6604,894,0,0
6605,894,0,0
6606,894,0,0
6607,894,0,0
6608,894,0,0
6609,894,0,0
6610,894,0,0
6611,894,0,0
6612,894,0,0
6613,894,0,0
6614,894,0,0
6615,894,0,0
6616,894,0,0
6617,894,0,0
6618,894,0,0
6619,894,0,0
6620,894,0,0
6621,894,0,0
6622,894,0,0
6623,894,0,0
6624,894,0,0
6625,894,0,0
6626,894,0,0
6627,894,0,0
6628,894,0,0
6629,894,0,0
6630,894,0,0
6631,894,0,0
6632,894,0,0
6633,894,0,0
6634,894,0,0
6635,894,0,0
6636,894,0,0
6637,894,0,0
6638,894,0,0
6639,894,0,0
6640,894,0,0
6641,894,0,0
6642,894,0,0
6643,894,0,0
6644,894,0,0
6645,894,0,0
6646,894,0,0
6647,894,0,0
6648,894,0,0
6649,894,0,0
6650,894,0,0
6651,894,0,0
6652,894,0,0
6653,894,0,0
6654,894,0,0
6655,894,0,0
6656,894,0,0
6657,894,0,0
6658,894,0,0
6659,894,0,0
6660,894,0,0
6661,894,0,0
6662,894,0,0
6663,894,0,0
6664,894,0,0
6665,894,0,0
6666,894,0,0
6667,894,0,0
6668,894,0,0
6669,894,0,0
6670,894,0,0
6671,894,0,0
6672,894,0,0
6673,894,0,0
6674,894,0,0
6675,894,0,0
6676,894,0,0
6677,894,0,0
6678,894,0,0
6679,894,0,0
6680,894,0,0
6681,894,0,0
6682,894,0,0
6683,894,0,0
6684,894,0,0
6685,894,0,0
6686,894,0,0
6687,894,0,0
6688,894,0,0
6689,894,0,0
6690,894,0,0
6691,894,0,0
6692,894,0,0
6693,894,0,0
6694,894,0,0
6695,894,0,0
6696,894,0,0
6697,894,0,0
6698,894,0,0
6699,894,0,0
6700,894,0,0
6701,894,0,0
6702,894,0,0
6703,894,0,0
6704,894,0,0
6705,894,0,0
6706,894,0,0
6707,894,0,0
6708,894,0,0
6709,894,0,0
6710,894,0,0
6711,894,0,0
6712,894,0,0
6713,894,0,0
6714,894,0,0
6715,894,0,0
6716,894,0,0
6717,894,0,0
6718,894,0,0
6719,894,0,0
6720,894,0,0
6721,894,0,0
6722,894,0,0
6723,894,0,0
6724,894,0,0
6725,894,0,0
6726,894,0,0
6727,894,0,0
6728,894,0,0
6729,894,0,0
6730,894,0,0
6731,894,0,0
6732,894,0,0
6733,894,0,0
6734,894,0,0
6735,894,0,0
6736,894,0,0
6737,894,0,0
6738,894,0,0
6739,894,0,0
6740,894,0,0
6741,894,0,0
6742,894,0,0
6743,894,0,0
6744,894,0,0
6745,894,0,0
6746,894,0,0
6747,894,0,0
6748,894,0,0
6749,894,0,0
6750,894,0,0
6751,894,0,0
6752,894,0,0
6753,894,0,0
6754,894,0,0
6755,894,0,0
6756,894,0,0
6757,894,0,0
6758,894,0,0
6759,894,0,0
6760,894,0,0
6761,894,0,0
6762,894,0,0
6763,894,0,0
6764,894,0,0
6765,894,0,0
6766,894,0,0
6767,894,0,0
6768,894,0,0
6769,894,0,0
6770,894,0,0
6771,894,0,0
6772,894,0,0
6773,894,0,0
6774,894,0,0
6775,894,0,0
6776,894,0,0
6777,894,0,0
6778,894,0,0
6779,894,0,0
6780,894,0,0
6781,894,0,0
6782,894,0,0
6783,894,0,0
6784,894,0,0
6785,894,0,0
6786,894,0,0
6787,894,0,0
6788,894,0,0
6789,894,0,0
6790,894,0,0
6791,894,0,0
6792,894,0,0
6793,894,0,0
6794,894,0,0
6795,894,0,0
6796,894,0,0
6797,894,0,0
6798,894,0,0
6799,894,0,0
6800,894,0,0
6801,894,0,0
6802,894,0,0
6803,894,0,0
6804,894,0,0
6805,894,0,0
6806,894,0,0
6807,894,0,0
6808,894,0,0
6809,894,0,0
6810,894,0,0
6811,894,0,0
6812,894,0,0
6813,894,0,0
6814,894,0,0
6815,894,0,0
6816,894,0,0
6817,894,0,0
6818,894,0,0
6819,894,0,0
6820,894,0,0
6821,894,0,0
6822,894,0,0
6823,894,0,0
6824,894,0,0
6825,894,0,0
6826,894,0,0
6827,894,0,0
6828,894,0,0
6829,894,0,0
6830,894,0,0
6831,894,0,0
6832,894,0,0
6833,894,0,0
6834,894,0,0
6835,894,0,0
6836,894,0,0
6837,894,0,0
6838,894,0,0
6839,894,0,0
6840,894,0,0
6841,894,0,0
6842,894,0,0
6843,894,0,0
6844,894,0,0
6845,894,0,0
6846,894,0,0
6847,894,0,0
6848,894,0,0
6849,894,0,0
6850,894,0,0
